,biomark_neural_panel,confident_rbp,gencode_id,gene_name,gene_status,gene_type,havana_gene,level,rbp,ribosomal,ribosomal_subunit,synapse,tag,transcript_id,transcript_name,transcript_status,transcript_type,transcription_factor
ENSG00000273287,False,False,ENSG00000273287.1,CTA-268H5.14,NOVEL,lincRNA,OTTHUMG00000186139.1,2,False,False,False,False,,ENSG00000273287.1,CTA-268H5.14,NOVEL,lincRNA,False
ENSG00000213752,False,False,ENSG00000213752.3,CTA-268H5.9,KNOWN,pseudogene,OTTHUMG00000151335.2,1,False,False,False,False,pseudo_consens,ENSG00000213752.3,CTA-268H5.9,KNOWN,pseudogene,False
ENSG00000100373,False,False,ENSG00000100373.5,UPK3A,KNOWN,protein_coding,OTTHUMG00000151339.1,1,False,False,False,False,,ENSG00000100373.5,UPK3A,KNOWN,protein_coding,False
ENSG00000100376,False,False,ENSG00000100376.7,FAM118A,KNOWN,protein_coding,OTTHUMG00000151338.1,1,False,False,False,False,,ENSG00000100376.7,FAM118A,KNOWN,protein_coding,False
ENSG00000077935,False,False,ENSG00000077935.12,SMC1B,KNOWN,protein_coding,OTTHUMG00000151334.2,2,False,False,False,False,,ENSG00000077935.12,SMC1B,KNOWN,protein_coding,False
ENSG00000128408,False,False,ENSG00000128408.7,RIBC2,KNOWN,protein_coding,OTTHUMG00000151332.1,2,False,False,False,False,,ENSG00000128408.7,RIBC2,KNOWN,protein_coding,False
ENSG00000232363,False,False,ENSG00000232363.1,RP1-102D24.5,NOVEL,antisense,OTTHUMG00000151333.1,2,False,False,False,False,,ENSG00000232363.1,RP1-102D24.5,NOVEL,antisense,False
ENSG00000077942,False,False,ENSG00000077942.13,FBLN1,KNOWN,protein_coding,OTTHUMG00000151340.2,2,False,False,False,False,,ENSG00000077942.13,FBLN1,KNOWN,protein_coding,False
ENSG00000238120,False,False,ENSG00000238120.1,CTA-941F9.9,NOVEL,antisense,OTTHUMG00000151331.1,1,False,False,False,False,,ENSG00000238120.1,CTA-941F9.9,NOVEL,antisense,False
ENSG00000251985,False,False,ENSG00000251985.1,RNU6-1161P,KNOWN,snRNA,,3,False,False,False,False,,ENSG00000251985.1,RNU6-1161P,KNOWN,snRNA,False
ENSG00000130638,False,False,ENSG00000130638.11,ATXN10,KNOWN,protein_coding,OTTHUMG00000150451.2,1,False,False,False,False,ncRNA_host,ENSG00000130638.11,ATXN10,KNOWN,protein_coding,False
ENSG00000264160,False,False,ENSG00000264160.1,MIR4762,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000264160.1,MIR4762,KNOWN,miRNA,False
ENSG00000235347,False,False,ENSG00000235347.1,RP1-37M3.8,KNOWN,pseudogene,OTTHUMG00000151337.2,1,False,False,False,False,pseudo_consens,ENSG00000235347.1,RP1-37M3.8,KNOWN,pseudogene,False
ENSG00000235091,False,False,ENSG00000235091.1,WI2-85898F10.1,NOVEL,lincRNA,OTTHUMG00000150449.1,2,False,False,False,False,,ENSG00000235091.1,WI2-85898F10.1,NOVEL,lincRNA,False
ENSG00000188064,False,False,ENSG00000188064.5,WNT7B,KNOWN,protein_coding,OTTHUMG00000154636.1,1,False,False,False,True,ncRNA_host,ENSG00000188064.5,WNT7B,KNOWN,protein_coding,False
ENSG00000265610,False,False,ENSG00000265610.1,CR536603.1,NOVEL,miRNA,,3,False,False,False,False,,ENSG00000265610.1,CR536603.1,NOVEL,miRNA,False
ENSG00000273145,False,False,ENSG00000273145.1,CITF22-92A6.1,NOVEL,lincRNA,OTTHUMG00000170172.1,2,False,False,False,False,,ENSG00000273145.1,CITF22-92A6.1,NOVEL,lincRNA,False
ENSG00000231711,False,False,ENSG00000231711.2,LINC00899,NOVEL,processed_transcript,OTTHUMG00000150406.2,1,False,False,False,False,,ENSG00000231711.2,LINC00899,NOVEL,processed_transcript,False
ENSG00000182257,False,False,ENSG00000182257.5,C22orf26,KNOWN,protein_coding,OTTHUMG00000150407.1,2,False,False,False,False,,ENSG00000182257.5,C22orf26,KNOWN,protein_coding,False
ENSG00000273289,False,False,ENSG00000273289.1,RP6-109B7.5,NOVEL,antisense,OTTHUMG00000186115.1,2,False,False,False,False,,ENSG00000273289.1,RP6-109B7.5,NOVEL,antisense,False
ENSG00000241990,False,False,ENSG00000241990.1,RP6-109B7.3,NOVEL,antisense,OTTHUMG00000150198.2,2,False,False,False,False,,ENSG00000241990.1,RP6-109B7.3,NOVEL,antisense,False
ENSG00000197182,False,False,ENSG00000197182.8,FLJ27365,KNOWN,protein_coding,OTTHUMG00000150446.2,2,False,False,False,False,ncRNA_host,ENSG00000197182.8,FLJ27365,KNOWN,protein_coding,False
ENSG00000231010,False,False,ENSG00000231010.1,RP6-109B7.2,NOVEL,lincRNA,OTTHUMG00000150444.1,2,False,False,False,False,,ENSG00000231010.1,RP6-109B7.2,NOVEL,lincRNA,False
ENSG00000235159,False,False,ENSG00000235159.1,RP6-109B7.4,NOVEL,antisense,OTTHUMG00000150445.1,1,False,False,False,False,,ENSG00000235159.1,RP6-109B7.4,NOVEL,antisense,False
ENSG00000266533,False,False,ENSG00000266533.1,MIR3619,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000266533.1,MIR3619,KNOWN,miRNA,False
ENSG00000198986,False,False,ENSG00000198986.1,MIRLET7A3,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000198986.1,MIRLET7A3,KNOWN,miRNA,False
ENSG00000264147,False,False,ENSG00000264147.1,MIR4763,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000264147.1,MIR4763,KNOWN,miRNA,False
ENSG00000207875,False,False,ENSG00000207875.1,MIRLET7B,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000207875.1,MIRLET7B,KNOWN,miRNA,False
ENSG00000186951,False,False,ENSG00000186951.12,PPARA,KNOWN,protein_coding,OTTHUMG00000150443.4,2,False,False,False,False,,ENSG00000186951.12,PPARA,KNOWN,protein_coding,True
ENSG00000205643,False,False,ENSG00000205643.6,CDPF1,KNOWN,protein_coding,OTTHUMG00000030672.4,1,False,False,False,False,,ENSG00000205643.6,CDPF1,KNOWN,protein_coding,False
ENSG00000130943,False,False,ENSG00000130943.5,PKDREJ,KNOWN,protein_coding,OTTHUMG00000150493.1,2,False,False,False,False,,ENSG00000130943.5,PKDREJ,KNOWN,protein_coding,False
ENSG00000075234,False,False,ENSG00000075234.12,TTC38,KNOWN,protein_coding,OTTHUMG00000150494.1,1,False,False,False,False,,ENSG00000075234.12,TTC38,KNOWN,protein_coding,False
ENSG00000075218,False,False,ENSG00000075218.14,GTSE1,KNOWN,protein_coding,OTTHUMG00000150486.2,2,False,False,False,False,,ENSG00000075218.14,GTSE1,KNOWN,protein_coding,False
ENSG00000100416,False,False,ENSG00000100416.8,TRMU,KNOWN,protein_coding,OTTHUMG00000150424.2,2,False,False,False,False,,ENSG00000100416.8,TRMU,KNOWN,protein_coding,False
ENSG00000075275,False,False,ENSG00000075275.12,CELSR1,KNOWN,protein_coding,OTTHUMG00000150423.1,1,False,False,False,False,,ENSG00000075275.12,CELSR1,KNOWN,protein_coding,False
ENSG00000230634,False,False,ENSG00000230634.1,RP5-996D20.3,KNOWN,pseudogene,OTTHUMG00000150422.1,1,False,False,False,False,pseudo_consens,ENSG00000230634.1,RP5-996D20.3,KNOWN,pseudogene,False
ENSG00000234869,False,False,ENSG00000234869.1,RP3-439F8.1,NOVEL,antisense,OTTHUMG00000150405.1,2,False,False,False,False,,ENSG00000234869.1,RP3-439F8.1,NOVEL,antisense,False
ENSG00000075240,False,False,ENSG00000075240.12,GRAMD4,KNOWN,protein_coding,OTTHUMG00000150402.2,2,False,False,False,False,,ENSG00000075240.12,GRAMD4,KNOWN,protein_coding,False
ENSG00000100422,False,False,ENSG00000100422.9,CERK,KNOWN,protein_coding,OTTHUMG00000150395.2,2,False,False,False,False,,ENSG00000100422.9,CERK,KNOWN,protein_coding,False
ENSG00000260708,False,False,ENSG00000260708.1,CTA-29F11.1,NOVEL,antisense,OTTHUMG00000172744.1,2,False,False,False,False,,ENSG00000260708.1,CTA-29F11.1,NOVEL,antisense,False
ENSG00000054611,False,False,ENSG00000054611.9,TBC1D22A,KNOWN,protein_coding,OTTHUMG00000150332.3,2,False,False,False,False,ncRNA_host,ENSG00000054611.9,TBC1D22A,KNOWN,protein_coding,False
ENSG00000221672,False,False,ENSG00000221672.1,Z97351.1,NOVEL,miRNA,,3,False,False,False,False,,ENSG00000221672.1,Z97351.1,NOVEL,miRNA,False
ENSG00000224715,False,False,ENSG00000224715.1,CITF22-49D8.1,NOVEL,lincRNA,OTTHUMG00000150328.1,2,False,False,False,False,,ENSG00000224715.1,CITF22-49D8.1,NOVEL,lincRNA,False
ENSG00000218357,False,False,ENSG00000218357.3,LL22NC03-75H12.2,NOVEL,protein_coding,OTTHUMG00000150324.3,1,False,False,False,False,,ENSG00000218357.3,LL22NC03-75H12.2,NOVEL,protein_coding,False
ENSG00000205634,False,False,ENSG00000205634.2,LINC00898,NOVEL,lincRNA,OTTHUMG00000150323.2,2,False,False,False,False,,ENSG00000205634.2,LINC00898,NOVEL,lincRNA,False
ENSG00000224271,False,False,ENSG00000224271.1,RP11-191L9.4,NOVEL,lincRNA,OTTHUMG00000150321.1,2,False,False,False,False,,ENSG00000224271.1,RP11-191L9.4,NOVEL,lincRNA,False
ENSG00000232897,False,False,ENSG00000232897.2,RP11-191L9.5,KNOWN,pseudogene,OTTHUMG00000150322.2,1,False,False,False,False,pseudo_consens,ENSG00000232897.2,RP11-191L9.5,KNOWN,pseudogene,False
ENSG00000230345,False,False,ENSG00000230345.1,RP13-455A7.1,NOVEL,lincRNA,OTTHUMG00000150319.1,2,False,False,False,False,,ENSG00000230345.1,RP13-455A7.1,NOVEL,lincRNA,False
ENSG00000235154,False,False,ENSG00000235154.1,CTA-280A3__B.2,NOVEL,lincRNA,OTTHUMG00000150320.1,2,False,False,False,False,,ENSG00000235154.1,CTA-280A3__B.2,NOVEL,lincRNA,False
ENSG00000238192,False,False,ENSG00000238192.1,LL22NC03-121E8.4,NOVEL,lincRNA,OTTHUMG00000150317.1,2,False,False,False,False,,ENSG00000238192.1,LL22NC03-121E8.4,NOVEL,lincRNA,False
ENSG00000229275,False,False,ENSG00000229275.1,LL22NC03-121E8.3,NOVEL,lincRNA,OTTHUMG00000150318.1,2,False,False,False,False,,ENSG00000229275.1,LL22NC03-121E8.3,NOVEL,lincRNA,False
ENSG00000266508,False,False,ENSG00000266508.1,MIR3201,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000266508.1,MIR3201,KNOWN,miRNA,False
ENSG00000233179,False,False,ENSG00000233179.1,RP11-536P6.3,NOVEL,lincRNA,OTTHUMG00000150310.1,1,False,False,False,False,,ENSG00000233179.1,RP11-536P6.3,NOVEL,lincRNA,False
ENSG00000219438,False,False,ENSG00000219438.4,FAM19A5,KNOWN,protein_coding,OTTHUMG00000150308.1,1,False,False,False,False,ncRNA_host,ENSG00000219438.4,FAM19A5,KNOWN,protein_coding,False
ENSG00000219016,False,False,ENSG00000219016.3,CTA-299D3.8,NOVEL,protein_coding,OTTHUMG00000150309.1,1,False,False,False,False,,ENSG00000219016.3,CTA-299D3.8,NOVEL,protein_coding,False
ENSG00000266887,False,False,ENSG00000266887.1,MIR4535,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000266887.1,MIR4535,KNOWN,miRNA,False
ENSG00000251912,False,False,ENSG00000251912.1,AL954742.1,NOVEL,miRNA,,3,False,False,False,False,,ENSG00000251912.1,AL954742.1,NOVEL,miRNA,False
ENSG00000205632,False,False,ENSG00000205632.2,WI2-81516E3.1,NOVEL,lincRNA,OTTHUMG00000150307.1,2,False,False,False,False,,ENSG00000205632.2,WI2-81516E3.1,NOVEL,lincRNA,False
ENSG00000226142,False,False,ENSG00000226142.2,RPL35P8,KNOWN,pseudogene,OTTHUMG00000150301.2,1,False,False,False,False,pseudo_consens,ENSG00000226142.2,RPL35P8,KNOWN,pseudogene,False
ENSG00000188511,False,False,ENSG00000188511.8,C22orf34,KNOWN,protein_coding,OTTHUMG00000030424.3,2,False,False,False,False,ncRNA_host,ENSG00000188511.8,C22orf34,KNOWN,protein_coding,False
ENSG00000264139,False,False,ENSG00000264139.1,MIR3667,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000264139.1,MIR3667,KNOWN,miRNA,False
ENSG00000212939,False,False,ENSG00000212939.2,RP1-29C18.10,NOVEL,antisense,OTTHUMG00000150300.1,2,False,False,False,False,,ENSG00000212939.2,RP1-29C18.10,NOVEL,antisense,False
ENSG00000213279,False,False,ENSG00000213279.2,RP1-29C18.9,NOVEL,sense_intronic,OTTHUMG00000150298.1,1,False,False,False,False,,ENSG00000213279.2,RP1-29C18.9,NOVEL,sense_intronic,False
ENSG00000235111,False,False,ENSG00000235111.1,RP1-29C18.8,NOVEL,sense_intronic,OTTHUMG00000150299.1,1,False,False,False,False,,ENSG00000235111.1,RP1-29C18.8,NOVEL,sense_intronic,False
ENSG00000226954,False,False,ENSG00000226954.1,RP5-983L19.2,NOVEL,lincRNA,OTTHUMG00000150297.1,2,False,False,False,False,,ENSG00000226954.1,RP5-983L19.2,NOVEL,lincRNA,False
ENSG00000223142,False,False,ENSG00000223142.1,RN7SKP252,KNOWN,misc_RNA,,3,False,False,False,False,,ENSG00000223142.1,RN7SKP252,KNOWN,misc_RNA,False
ENSG00000214727,False,False,ENSG00000214727.2,RPL5P35,KNOWN,pseudogene,OTTHUMG00000150295.1,1,False,False,False,False,pseudo_consens,ENSG00000214727.2,RPL5P35,KNOWN,pseudogene,False
ENSG00000100425,False,False,ENSG00000100425.14,BRD1,KNOWN,protein_coding,OTTHUMG00000150288.3,2,False,False,False,False,,ENSG00000100425.14,BRD1,KNOWN,protein_coding,False
ENSG00000236867,False,False,ENSG00000236867.1,RP3-522J7.5,KNOWN,pseudogene,OTTHUMG00000150296.1,1,False,False,False,False,pseudo_consens,ENSG00000236867.1,RP3-522J7.5,KNOWN,pseudogene,False
ENSG00000260613,False,False,ENSG00000260613.1,RP3-522J7.6,NOVEL,lincRNA,OTTHUMG00000172739.1,2,False,False,False,False,,ENSG00000260613.1,RP3-522J7.6,NOVEL,lincRNA,False
ENSG00000229409,False,False,ENSG00000229409.1,RP11-494O16.3,KNOWN,pseudogene,OTTHUMG00000150287.1,1,False,False,False,False,pseudo_consens,ENSG00000229409.1,RP11-494O16.3,KNOWN,pseudogene,False
ENSG00000100426,False,False,ENSG00000100426.6,ZBED4,KNOWN,protein_coding,OTTHUMG00000150291.2,2,False,False,False,False,,ENSG00000100426.6,ZBED4,KNOWN,protein_coding,True
ENSG00000182858,False,False,ENSG00000182858.9,ALG12,KNOWN,protein_coding,OTTHUMG00000150289.3,1,False,False,False,False,,ENSG00000182858.9,ALG12,KNOWN,protein_coding,False
ENSG00000273192,False,False,ENSG00000273192.1,CITF22-1A6.3,NOVEL,lincRNA,OTTHUMG00000186143.1,2,False,False,False,False,,ENSG00000273192.1,CITF22-1A6.3,NOVEL,lincRNA,False
ENSG00000184164,False,False,ENSG00000184164.10,CRELD2,KNOWN,protein_coding,OTTHUMG00000150292.4,2,False,False,False,False,,ENSG00000184164.10,CRELD2,KNOWN,protein_coding,False
ENSG00000198355,False,False,ENSG00000198355.4,PIM3,KNOWN,protein_coding,OTTHUMG00000150290.1,2,False,False,False,False,,ENSG00000198355.4,PIM3,KNOWN,protein_coding,False
ENSG00000188263,False,False,ENSG00000188263.6,IL17REL,KNOWN,protein_coding,OTTHUMG00000150242.1,2,False,False,False,False,,ENSG00000188263.6,IL17REL,KNOWN,protein_coding,False
ENSG00000138892,False,False,ENSG00000138892.7,TTLL8,KNOWN,protein_coding,OTTHUMG00000150241.6,1,False,False,False,False,,ENSG00000138892.7,TTLL8,KNOWN,protein_coding,False
ENSG00000100427,False,False,ENSG00000100427.11,MLC1,KNOWN,protein_coding,OTTHUMG00000150236.2,2,False,False,False,False,,ENSG00000100427.11,MLC1,KNOWN,protein_coding,False
ENSG00000073146,False,False,ENSG00000073146.11,MOV10L1,KNOWN,protein_coding,OTTHUMG00000044648.4,2,False,False,False,False,,ENSG00000073146.11,MOV10L1,KNOWN,protein_coding,False
ENSG00000073150,False,False,ENSG00000073150.9,PANX2,KNOWN,protein_coding,OTTHUMG00000044649.4,2,False,False,False,False,,ENSG00000073150.9,PANX2,KNOWN,protein_coding,False
ENSG00000170638,False,False,ENSG00000170638.5,TRABD,KNOWN,protein_coding,OTTHUMG00000044644.3,1,False,False,False,False,,ENSG00000170638.5,TRABD,KNOWN,protein_coding,False
ENSG00000273188,False,False,ENSG00000273188.1,RP3-402G11.25,NOVEL,antisense,OTTHUMG00000186122.1,2,False,False,False,False,,ENSG00000273188.1,RP3-402G11.25,NOVEL,antisense,False
ENSG00000273253,False,False,ENSG00000273253.1,RP3-402G11.26,NOVEL,antisense,OTTHUMG00000186123.2,2,False,False,False,False,,ENSG00000273253.1,RP3-402G11.26,NOVEL,antisense,False
ENSG00000073169,False,False,ENSG00000073169.9,SELO,KNOWN,protein_coding,OTTHUMG00000044645.3,2,False,False,False,False,,ENSG00000073169.9,SELO,KNOWN,protein_coding,False
ENSG00000272836,False,False,ENSG00000272836.1,RP3-402G11.27,NOVEL,antisense,OTTHUMG00000186124.1,2,False,False,False,False,,ENSG00000272836.1,RP3-402G11.27,NOVEL,antisense,False
ENSG00000273137,False,False,ENSG00000273137.1,RP3-402G11.28,NOVEL,antisense,OTTHUMG00000186125.1,2,False,False,False,False,,ENSG00000273137.1,RP3-402G11.28,NOVEL,antisense,False
ENSG00000128159,False,False,ENSG00000128159.7,TUBGCP6,KNOWN,protein_coding,OTTHUMG00000030150.5,1,False,False,False,False,,ENSG00000128159.7,TUBGCP6,KNOWN,protein_coding,False
ENSG00000100429,False,False,ENSG00000100429.13,HDAC10,KNOWN,protein_coding,OTTHUMG00000044647.5,2,False,False,False,False,,ENSG00000100429.13,HDAC10,KNOWN,protein_coding,False
ENSG00000188130,False,False,ENSG00000188130.9,MAPK12,KNOWN,protein_coding,OTTHUMG00000030145.3,2,False,False,False,False,,ENSG00000188130.9,MAPK12,KNOWN,protein_coding,False
ENSG00000185386,False,False,ENSG00000185386.10,MAPK11,KNOWN,protein_coding,OTTHUMG00000150226.1,2,False,False,False,False,,ENSG00000185386.10,MAPK11,KNOWN,protein_coding,False
ENSG00000196576,False,False,ENSG00000196576.10,PLXNB2,KNOWN,protein_coding,OTTHUMG00000150219.7,2,False,False,False,False,,ENSG00000196576.10,PLXNB2,KNOWN,protein_coding,True
ENSG00000268427,False,False,ENSG00000268427.1,AL022328.1,KNOWN,protein_coding,,3,False,False,False,False,,ENSG00000268427.1,AL022328.1,KNOWN,protein_coding,False
ENSG00000205593,False,False,ENSG00000205593.7,DENND6B,KNOWN,protein_coding,OTTHUMG00000150210.5,1,False,False,False,False,,ENSG00000205593.7,DENND6B,KNOWN,protein_coding,False
ENSG00000227484,False,False,ENSG00000227484.1,XX-C283C717.1,NOVEL,antisense,OTTHUMG00000150220.1,2,False,False,False,False,,ENSG00000227484.1,XX-C283C717.1,NOVEL,antisense,False
ENSG00000100239,False,False,ENSG00000100239.11,PPP6R2,KNOWN,protein_coding,OTTHUMG00000150199.3,2,False,False,False,False,ncRNA_host,ENSG00000100239.11,PPP6R2,KNOWN,protein_coding,False
ENSG00000242463,False,False,ENSG00000242463.2,RN7SL500P,KNOWN,misc_RNA,,3,False,False,False,False,,ENSG00000242463.2,RN7SL500P,KNOWN,misc_RNA,False
ENSG00000238604,False,False,ENSG00000238604.1,Y_RNA,NOVEL,misc_RNA,,3,False,False,False,False,,ENSG00000238604.1,Y_RNA,NOVEL,misc_RNA,False
ENSG00000100241,False,False,ENSG00000100241.16,SBF1,KNOWN,protein_coding,OTTHUMG00000150204.3,2,False,False,False,False,,ENSG00000100241.16,SBF1,KNOWN,protein_coding,False
ENSG00000128165,False,False,ENSG00000128165.7,ADM2,KNOWN,protein_coding,OTTHUMG00000150202.1,2,False,False,False,False,,ENSG00000128165.7,ADM2,KNOWN,protein_coding,False
ENSG00000100253,False,False,ENSG00000100253.8,MIOX,KNOWN,protein_coding,OTTHUMG00000150207.1,2,False,False,False,False,,ENSG00000100253.8,MIOX,KNOWN,protein_coding,False
ENSG00000100258,False,False,ENSG00000100258.13,LMF2,KNOWN,protein_coding,OTTHUMG00000150206.2,2,False,False,False,False,,ENSG00000100258.13,LMF2,KNOWN,protein_coding,False
ENSG00000025770,False,False,ENSG00000025770.14,NCAPH2,KNOWN,protein_coding,OTTHUMG00000150205.5,2,False,False,False,False,,ENSG00000025770.14,NCAPH2,KNOWN,protein_coding,False
ENSG00000130489,False,False,ENSG00000130489.8,SCO2,KNOWN,protein_coding,OTTHUMG00000150251.1,2,False,False,False,False,,ENSG00000130489.8,SCO2,KNOWN,protein_coding,False
ENSG00000272821,False,False,ENSG00000272821.1,CTA-384D8.36,NOVEL,antisense,OTTHUMG00000186256.1,2,False,False,False,False,,ENSG00000272821.1,CTA-384D8.36,NOVEL,antisense,False
ENSG00000025708,False,False,ENSG00000025708.8,TYMP,KNOWN,protein_coding,OTTHUMG00000150249.1,1,False,False,False,False,,ENSG00000025708.8,TYMP,KNOWN,protein_coding,False
ENSG00000177989,False,False,ENSG00000177989.9,ODF3B,KNOWN,protein_coding,OTTHUMG00000150334.2,1,False,False,False,False,,ENSG00000177989.9,ODF3B,KNOWN,protein_coding,False
ENSG00000272666,False,False,ENSG00000272666.1,CTA-384D8.35,NOVEL,lincRNA,OTTHUMG00000186141.1,2,False,False,False,False,,ENSG00000272666.1,CTA-384D8.35,NOVEL,lincRNA,False
ENSG00000273272,False,False,ENSG00000273272.1,CTA-384D8.34,NOVEL,lincRNA,OTTHUMG00000186142.1,2,False,False,False,False,,ENSG00000273272.1,CTA-384D8.34,NOVEL,lincRNA,False
ENSG00000226738,False,False,ENSG00000226738.1,CTA-384D8.31,NOVEL,antisense,OTTHUMG00000155749.1,2,False,False,False,False,,ENSG00000226738.1,CTA-384D8.31,NOVEL,antisense,False
ENSG00000130487,False,False,ENSG00000130487.4,KLHDC7B,KNOWN,protein_coding,OTTHUMG00000150250.2,2,False,False,False,False,,ENSG00000130487.4,KLHDC7B,KNOWN,protein_coding,False
ENSG00000217442,False,False,ENSG00000217442.3,SYCE3,KNOWN,protein_coding,OTTHUMG00000150273.2,1,False,False,False,False,,ENSG00000217442.3,SYCE3,KNOWN,protein_coding,False
ENSG00000205560,False,False,ENSG00000205560.8,CPT1B,KNOWN,protein_coding,OTTHUMG00000137390.10,2,False,False,False,False,,ENSG00000205560.8,CPT1B,KNOWN,protein_coding,False
ENSG00000254413,False,False,ENSG00000254413.4,CHKB-CPT1B,KNOWN,protein_coding,OTTHUMG00000166282.1,2,False,False,False,False,,ENSG00000254413.4,CHKB-CPT1B,KNOWN,protein_coding,False
ENSG00000100288,False,False,ENSG00000100288.15,CHKB,KNOWN,protein_coding,OTTHUMG00000150275.5,2,False,False,False,False,,ENSG00000100288.15,CHKB,KNOWN,protein_coding,False
ENSG00000205559,False,False,ENSG00000205559.3,CHKB-AS1,NOVEL,antisense,OTTHUMG00000150208.1,1,False,False,False,False,,ENSG00000205559.3,CHKB-AS1,NOVEL,antisense,False
ENSG00000272940,False,False,ENSG00000272940.1,CTA-384D8.33,NOVEL,lincRNA,OTTHUMG00000186119.1,2,False,False,False,False,,ENSG00000272940.1,CTA-384D8.33,NOVEL,lincRNA,False
ENSG00000008735,False,False,ENSG00000008735.10,MAPK8IP2,KNOWN,protein_coding,OTTHUMG00000150181.4,2,False,False,False,False,,ENSG00000008735.10,MAPK8IP2,KNOWN,protein_coding,False
ENSG00000100299,False,False,ENSG00000100299.13,ARSA,KNOWN,protein_coding,OTTHUMG00000150180.3,2,False,False,False,False,,ENSG00000100299.13,ARSA,KNOWN,protein_coding,False
ENSG00000212569,False,False,ENSG00000212569.1,Y_RNA,NOVEL,misc_RNA,,3,False,False,False,False,,ENSG00000212569.1,Y_RNA,NOVEL,misc_RNA,False
ENSG00000251322,False,False,ENSG00000251322.3,SHANK3,KNOWN,protein_coding,OTTHUMG00000150169.2,2,False,False,False,True,,ENSG00000251322.3,SHANK3,KNOWN,protein_coding,False
ENSG00000206841,False,False,ENSG00000206841.1,RNU6-409P,KNOWN,snRNA,,3,False,False,False,False,,ENSG00000206841.1,RNU6-409P,KNOWN,snRNA,False
ENSG00000225929,False,False,ENSG00000225929.1,AC000036.4,NOVEL,antisense,OTTHUMG00000150170.1,1,False,False,False,False,,ENSG00000225929.1,AC000036.4,NOVEL,antisense,False
ENSG00000100312,False,False,ENSG00000100312.6,ACR,KNOWN,protein_coding,OTTHUMG00000150155.3,1,False,False,False,False,,ENSG00000100312.6,ACR,KNOWN,protein_coding,False
ENSG00000254499,False,False,ENSG00000254499.1,AC002056.5,NOVEL,antisense,OTTHUMG00000166231.1,2,False,False,False,False,,ENSG00000254499.1,AC002056.5,NOVEL,antisense,False
